Muscogee,Georgia,3233.0,56665
Oconee,Georgia,304.0,8468
Pickens,Georgia,521.0,6866
Randolph,Georgia,147.0,1471
Spalding,Georgia,1299.0,16280
Sumter,Georgia,596.0,6940
Terrell,Georgia,167.0,2065
Tift,Georgia,649.0,10438
Turner,Georgia,171.0,2133
Worth,Georgia,383.0,4844
Bingham,Idaho,562.0,10655
Canyon,Idaho,2215.0,55063
Kootenai,Idaho,1775.0,37742
Adams,Illinois,895.0,15696
Christian,Illinois,483.0,7977
McLean,Illinois,1492.0,43694
Allen,Indiana,4788.0,96187
Grant,Indiana,1234.0,14253
Shelby,Indiana,667.0,10659
Vanderburgh,Indiana,2760.0,47105
Vigo,Indiana,1685.0,26197
Reno,Kansas,876.0,14971
Riley,Kansas,436.0,20387
Calloway,Kentucky,511.0,8500
Catahoula,Louisiana,197.0,2625
De Soto,Louisiana,462.0,6570
Rapides,Louisiana,2310.0,32964
Tangipahoa,Louisiana,2222.0,34866
Worcester,Maryland,800.0,10033
Chisago,Minnesota,560.0,13612
Clay,Minnesota,552.0,16336
Fillmore,Minnesota,196.0,4481
Adams,Mississippi,655.0,8083
Franklin,Mississippi,153.0,1738
Humphreys,Mississippi,164.0,1861
Lafayette,Mississippi,549.0,13955
Lawrence,Mississippi,265.0,2827
Lee,Mississippi,1357.0,22279
Marshall,Mississippi,691.0,8590
Pike,Mississippi,836.0,9181
Rankin,Mississippi,1864.0,43050
Smith,Mississippi,275.0,3731
Tippah,Mississippi,433.0,5065
Christian,Missouri,884.0,22416
Dunklin,Missouri,670.0,6777
Kansas City,Missouri,14267.0,311557
Pulaski,Missouri,561.0,15120
Scott,Missouri,705.0,9255
Buffalo,Nebraska,407.0,12509
Lancaster,Nebraska,2791.0,81648
Nye,Nevada,1187.0,8260
Cheshire,New Hampshire,927.0,16818
Cumberland,New Jersey,2372.0,42596
Doña Ana,New Mexico,2187.0,50875
McKinley,New Mexico,1296.0,18752
Columbia,New York,842.0,13007
Fulton,New York,776.0,12615
Genesee,New York,789.0,13461
Niagara,New York,3073.0,49409
Oneida,New York,3070.0,53964
Carteret,North Carolina,1197.0,14838
Davidson,North Carolina,2679.0,38618
Franklin,North Carolina,960.0,15650
Orange,North Carolina,1087.0,34636
Pasquotank,North Carolina,644.0,10018
Pitt,North Carolina,2008.0,45188
Rowan,North Carolina,2448.0,33588
Stanly,North Carolina,995.0,14440
Pierce,North Dakota,nan,874
Ramsey,North Dakota,130.0,2532
Ashtabula,Ohio,1744.0,22414
Columbiana,Ohio,1743.0,23999
Marion,Ohio,1127.0,16994
Union,Ohio,523.0,15520
Warren,Ohio,2256.0,56870
Garvin,Oklahoma,557.0,6745
Grant,Oregon,118.0,1390
Union,Oregon,359.0,5853
Centre,Pennsylvania,1033.0,39631
Erie,Pennsylvania,3856.0,66919
Franklin,Pennsylvania,1888.0,36619
Potter,Pennsylvania,281.0,3335
Aiken,South Carolina,2756.0,40555
Berkeley,South Carolina,2616.0,58190
Clarendon,South Carolina,661.0,7236
Darlington,South Carolina,1452.0,15625
Florence,South Carolina,2510.0,34813
Orangeburg,South Carolina,1766.0,19442
Pickens,South Carolina,1770.0,27779
Sumter,South Carolina,1742.0,26615
Anderson,Tennessee,1369.0,17800
Blount,Tennessee,2049.0,30155
Bradley,Tennessee,1599.0,26099
Dickson,Tennessee,959.0,13021
Greene,Tennessee,1437.0,15442
Hamblen,Tennessee,1173.0,15227
Maury,Tennessee,1427.0,23646
Tipton,Tennessee,982.0,15544
Brown,Texas,690.0,8625
Cass,Texas,569.0,6470
Fannin,Texas,669.0,8204
Hockley,Texas,321.0,5752
Upshur,Texas,746.0,9089
Addison,Vermont,335.0,7637
Rutland,Vermont,885.0,12320
Accomack,Virginia,600.0,6916
Gloucester,Virginia,618.0,8589
Newport News city,Virginia,2407.0,51873
Norfolk city,Virginia,3360.0,74997
Portsmouth city,Virginia,1717.0,26587
Cowlitz,Washington,1683.0,24650
San Juan,Washington,164.0,2931
Stevens,Washington,664.0,8289
Jackson,West Virginia,482.0,6655
Kanawha,West Virginia,3810.0,45404
Chippewa,Wisconsin,672.0,15573
Douglas,Wisconsin,541.0,10606
Dunn,Wisconsin,427.0,9819
Green,Wisconsin,370.0,8548
Jefferson,Wisconsin,923.0,20340
Marathon,Wisconsin,1320.0,32525
Rock,Wisconsin,2013.0,39488
St. Croix,Wisconsin,714.0,22283
Campbell,Wyoming,428.0,14519
Natrona,Wyoming,993.0,22657
Marion,Alabama,620.0,6769
Apache,Arizona,1296.0,16568
Cochise,Arizona,1785.0,29676
Butte,California,3263.0,52758
El Dorado,California,1968.0,39305
Siskiyou,California,820.0,8725
Yuba,California,1164.0,21123
Chaffee,Colorado,216.0,4580
Elbert,Colorado,221.0,4825
Hinsdale,Colorado,nan,133
Montrose,Colorado,511.0,8694
Bay,Florida,3152.0,48223
Highlands,Florida,1874.0,18673
Marion,Florida,6598.0,71087
Putnam,Florida,1634.0,15426
St. Lucie,Florida,4303.0,68348
Baldwin,Georgia,748.0,10257
Lumpkin,Georgia,453.0,6705
DeKalb,Illinois,930.0,26014
Delaware,Indiana,1889.0,24547
Elkhart,Indiana,2373.0,50889
Hancock,Indiana,909.0,18154
Harrison,Indiana,610.0,9420
Miami,Indiana,542.0,9372
Washington,Indiana,500.0,6552
Fayette,Iowa,264.0,4099
Henry,Iowa,235.0,4776
Linn,Iowa,2232.0,58564
Story,Iowa,583.0,21999
Anderson,Kentucky,388.0,5507
Madison,Kentucky,1232.0,21987
Spencer,Kentucky,255.0,4483
Avoyelles,Louisiana,776.0,10646
Beauregard,Louisiana,661.0,9452
Bienville,Louisiana,286.0,3039
Claiborne,Louisiana,262.0,4508
Evangeline,Louisiana,623.0,8248
Ouachita,Louisiana,2476.0,41254
St. Mary,Louisiana,895.0,13071
Sagadahoc,Maine,455.0,7794
Caroline,Maryland,508.0,7907
Somerset,Maryland,423.0,6491
Washington,Maryland,2132.0,38002
Nantucket,Massachusetts,88.0,3291
Allegan,Michigan,1371.0,27258
Barry,Michigan,762.0,13350
Berrien,Michigan,2254.0,35538
Calhoun,Michigan,2139.0,32016
Clare,Michigan,645.0,6280
Saginaw,Michigan,2894.0,44389
Tuscola,Michigan,828.0,11735
Wexford,Michigan,482.0,7465
Dodge,Minnesota,185.0,5069
Jackson,Minnesota,83.0,2182
St. Louis,Minnesota,2547.0,44974
Steele,Minnesota,339.0,8496
Wabasha,Minnesota,213.0,4594
Attala,Mississippi,348.0,4119
Clay,Mississippi,338.0,4769
George,Mississippi,420.0,6056
Grenada,Mississippi,507.0,5108
Itawamba,Mississippi,425.0,5583
Leake,Mississippi,395.0,5579
Lincoln,Mississippi,630.0,8445
Lowndes,Mississippi,951.0,15175
Panola,Mississippi,657.0,8480
Simpson,Mississippi,500.0,6655
Tunica,Mississippi,215.0,3462
Union,Mississippi,437.0,7347
Washington,Mississippi,1042.0,11080
Bates,Missouri,261.0,3652
Jasper,Missouri,1866.0,31521
Johnson,Missouri,531.0,13043
Cascade,Montana,1125.0,20140
Ravalli,Montana,548.0,8032
Strafford,New Hampshire,1498.0,30622
Lea,New Mexico,891.0,18922
Steuben,New York,1302.0,22246
Buncombe,North Carolina,3416.0,68752
Catawba,North Carolina,2433.0,37145
Clermont,Ohio,2805.0,50503
Defiance,Ohio,520.0,8989
Erie,Ohio,1252.0,16275
Licking,Ohio,2273.0,40747
Josephine,Oregon,1595.0,17611
Butler,Pennsylvania,2311.0,42914
Montour,Pennsylvania,265.0,4516
Dillon,South Carolina,663.0,7481
Edgefield,South Carolina,380.0,6876
Greenwood,South Carolina,1131.0,16734
Jasper,South Carolina,431.0,7474
Marlboro,South Carolina,623.0,7427
Newberry,South Carolina,603.0,8664
Carroll,Tennessee,584.0,6238
Cocke,Tennessee,909.0,7794
Fayette,Tennessee,643.0,8926
Monroe,Tennessee,903.0,10311
Putnam,Tennessee,1157.0,18207
Roane,Tennessee,1147.0,11198
Scott,Tennessee,504.0,5535
Bastrop,Texas,1145.0,19718
Castro,Texas,86.0,1748
Deaf Smith,Texas,217.0,4686
Midland,Texas,1656.0,49860
Oldham,Texas,nan,395
Potter,Texas,1872.0,34108
Franklin,Vermont,582.0,12363
Windham,Vermont,601.0,9277
Albemarle,Virginia,846.0,25901
Botetourt,Virginia,413.0,6608
Franklin,Virginia,860.0,11399
Isle of Wight,Virginia,485.0,8221
Mecklenburg,Virginia,659.0,6152
Suffolk city,Virginia,1075.0,23649
Marshall,West Virginia,517.0,7187
Putnam,West Virginia,871.0,14152
Carbon,Wyoming,226.0,4137
Bradford,Florida,501.0,7655
Columbia,Florida,1330.0,16799
DeSoto,Florida,538.0,9559
Flagler,Florida,1620.0,20088
Barrow,Georgia,1091.0,22362
Butts,Georgia,485.0,6742
Chattooga,Georgia,561.0,6238
Clinch,Georgia,155.0,1746
Coffee,Georgia,742.0,11413
Tattnall,Georgia,409.0,7878
Twiggs,Georgia,199.0,1811
Valley,Idaho,109.0,2408
Champaign,Illinois,1764.0,53335
Jo Daviess,Illinois,272.0,4172
Livingston,Illinois,546.0,8529
Rock Island,Illinois,1973.0,35290
Stephenson,Illinois,605.0,9224
Monroe,Indiana,1265.0,36197
Morgan,Indiana,1032.0,16016
Putnam,Indiana,461.0,8753
Ripley,Indiana,434.0,6415
Scott,Indiana,538.0,5749
Tipton,Indiana,216.0,3313
Cerro Gordo,Iowa,597.0,9458
Kossuth,Iowa,141.0,2993
Poweshiek,Iowa,219.0,3650
Scott,Iowa,2006.0,44802
Sioux,Iowa,221.0,7754
Tama,Iowa,235.0,3507
Woodbury,Iowa,1271.0,25815
Jackson,Kansas,174.0,2825
Mitchell,Kansas,64.0,1211
Allen,Kentucky,385.0,5020
Breathitt,Kentucky,366.0,3308
Hardin,Kentucky,1429.0,28362
Jessamine,Kentucky,735.0,13012
Oldham,Kentucky,639.0,16283
Acadia,Louisiana,1027.0,15815
Cecil,Maryland,1597.0,25074
St. Mary's,Maryland,1215.0,29463
Emmet,Michigan,421.0,7276
Gladwin,Michigan,482.0,4673
Grand Traverse,Michigan,1027.0,22502
Roscommon,Michigan,562.0,3745
Le Sueur,Minnesota,247.0,6402
Chickasaw,Mississippi,321.0,4157
Montgomery,Mississippi,232.0,2380
Oktibbeha,Mississippi,508.0,11631
Pontotoc,Mississippi,484.0,7782
Sunflower,Mississippi,615.0,7600
Tate,Mississippi,490.0,6740
Webster,Mississippi,191.0,2183
Dawson,Nebraska,233.0,5855
Sullivan,New Hampshire,594.0,9694
Salem,New Jersey,1042.0,14776
San Juan,New Mexico,1770.0,33245
Cortland,New York,597.0,10345
Madison,New York,743.0,14742
St. Lawrence,New York,1373.0,24695
Cherokee,North Carolina,544.0,5247
Cumberland,North Carolina,4420.0,95821
Davie,North Carolina,625.0,8905
Granville,North Carolina,874.0,14091
Henderson,North Carolina,1540.0,24268
Lee,North Carolina,957.0,14923
Nash,North Carolina,1672.0,21668
Robeson,North Carolina,2590.0,33049
Scotland,North Carolina,722.0,8505
Union,North Carolina,2178.0,53924
Carroll,Ohio,427.0,5845
Clinton,Ohio,697.0,9583
Gallia,Ohio,629.0,6984
Greene,Ohio,1876.0,40641
Hancock,Ohio,991.0,18937
Portage,Ohio,2066.0,35533
Wood,Ohio,1409.0,30152
Muskogee,Oklahoma,1467.0,17323
Noble,Oklahoma,188.0,2580
Columbia,Pennsylvania,883.0,13721
Dauphin,Pennsylvania,3538.0,70300
Fayette,Pennsylvania,2446.0,30954
Mercer,Pennsylvania,1744.0,23470
Schuylkill,Pennsylvania,2491.0,34628
Colleton,South Carolina,871.0,8603
Brown,South Dakota,391.0,9445
Chester,Tennessee,271.0,3880
Franklin,Tennessee,730.0,9202
Gibson,Tennessee,990.0,11610
Houston,Tennessee,179.0,1833
Loudon,Tennessee,929.0,10462
Marion,Tennessee,632.0,6724
McMinn,Tennessee,1059.0,12420
Perry,Tennessee,202.0,1794
Amherst,Virginia,466.0,6943
Bedford,Virginia,1113.0,16032
Culpeper,Virginia,654.0,12333
Fluvanna,Virginia,314.0,6596
Lee,Virginia,475.0,6157
Louisa,Virginia,540.0,8119
Rockingham,Virginia,836.0,17966
Whitman,Washington,312.0,10947
Franklin,Alabama,531.0,7965
Houston,Alabama,1637.0,26565
Tallapoosa,Alabama,807.0,8632
Juneau City and Borough,Alaska,347.0,9218
Matanuska-Susitna Borough,Alaska,1133.0,28351
La Plata,Colorado,492.0,14900
Logan,Colorado,275.0,5420
Teller,Colorado,309.0,4606
Burke,Georgia,419.0,5312
Catoosa,Georgia,1002.0,16855
Harris,Georgia,413.0,7461
Liberty,Georgia,750.0,18800
Madison,Georgia,463.0,6973
Morgan,Georgia,312.0,3560
Pierce,Georgia,339.0,4704
Washington,Georgia,362.0,5096
Monroe,Illinois,279.0,7912
Dubois,Indiana,486.0,9656
Hancock,Iowa,109.0,2319
Wapello,Iowa,547.0,8613
Bourbon,Kansas,235.0,3144
Lyon,Kansas,359.0,7390
Logan,Kentucky,451.0,6391
Allen,Louisiana,433.0,7523
Grant,Louisiana,363.0,7026
Lincoln,Louisiana,518.0,10488
Natchitoches,Louisiana,638.0,8287
Richland,Louisiana,372.0,4973
St. Martin,Louisiana,891.0,13967
Knox,Maine,543.0,8556
Garrett,Maryland,413.0,6423
Queen Anne's,Maryland,562.0,10582
Chippewa,Michigan,496.0,9291
Kalamazoo,Michigan,2833.0,64706
Muskegon,Michigan,2507.0,42896
Newaygo,Michigan,658.0,10592
Big Stone,Minnesota,nan,934
Cass,Minnesota,495.0,5382
Lac qui Parle,Minnesota,80.0,1193
Sherburne,Minnesota,709.0,25925
Lamar,Mississippi,661.0,17950
Marion,Mississippi,531.0,6090
Tallahatchie,Mississippi,267.0,4828
Adair,Missouri,310.0,4758
Callaway,Missouri,614.0,11224
Camden,Missouri,751.0,8020
Clay,Missouri,2490.0,67221
Clinton,Missouri,294.0,4763
Lafayette,Missouri,504.0,7258
Moniteau,Missouri,168.0,4142
Perry,Missouri,265.0,4476
St. Francois,Missouri,1175.0,18454
Taney,Missouri,874.0,12144
Madison,Nebraska,399.0,8552
Washington,Nebraska,195.0,4459
Douglas,Nevada,628.0,9300
Chaves,New Mexico,1011.0,15730
Cayuga,New York,979.0,18657
Oswego,New York,1612.0,27266
Otsego,New York,745.0,11417
Alamance,North Carolina,2298.0,38626
Vance,North Carolina,899.0,9974
Walsh,North Dakota,159.0,2310
Knox,Ohio,839.0,13293
Logan,Ohio,753.0,10482
Madison,Ohio,627.0,12107
Sandusky,Ohio,901.0,13580
Washington,Ohio,976.0,13569
Pontotoc,Oklahoma,651.0,9738
Hood River,Oregon,194.0,5851
Cambria,Pennsylvania,2326.0,28584
Chester,South Carolina,717.0,7343
Georgetown,South Carolina,1125.0,11947
Oconee,South Carolina,1300.0,16636
Codington,South Dakota,272.0,6903
Hughes,South Dakota,182.0,4594
Lyman,South Dakota,60.0,882
Pennington,South Dakota,1296.0,27748
Morris,Texas,259.0,2873
Iron,Utah,500.0,12206
Danville city,Virginia,948.0,9477
Rockbridge,Virginia,290.0,4653
Adams,Washington,176.0,4638
Douglas,Washington,360.0,9908
Dodge,Wisconsin,1061.0,21671
Autauga,Alabama,791.0,14438
Morgan,Alabama,1988.0,29634
Columbia,Arkansas,399.0,5124
Conway,Arkansas,405.0,4904
Crawford,Arkansas,1009.0,15450
Cross,Arkansas,362.0,3941
Hot Spring,Arkansas,676.0,8572
Lawrence,Arkansas,355.0,3735
Pike,Arkansas,186.0,2427
Stone,Arkansas,249.0,2331
Union,Arkansas,825.0,9483
White,Arkansas,1254.0,18800
Woodruff,Arkansas,166.0,1319
Calaveras,California,727.0,8141
Merced,California,2695.0,71483
Mono,California,104.0,3827
Delta,Colorado,481.0,6160
Fremont,Colorado,758.0,12944
Huerfano,Colorado,138.0,1158
Baker,Georgia,nan,664
Ben Hill,Georgia,330.0,4060
Bryan,Georgia,481.0,10537
Camden,Georgia,645.0,14232
Colquitt,Georgia,811.0,11651
Crisp,Georgia,415.0,5156
Fannin,Georgia,484.0,4623
Greene,Georgia,295.0,3428
Irwin,Georgia,177.0,2267
Jasper,Georgia,234.0,3185
Macon,Georgia,269.0,3635
Meriwether,Georgia,448.0,4747
Mitchell,Georgia,430.0,5950
Pulaski,Georgia,194.0,3116
Seminole,Georgia,194.0,1848
Stephens,Georgia,545.0,5419
Bannock,Idaho,1073.0,23439
Cassia,Idaho,269.0,5633
Grundy,Illinois,563.0,13469
Brown,Indiana,249.0,2945
Dearborn,Indiana,745.0,11265
Decatur,Indiana,359.0,6325
Gibson,Indiana,510.0,7882
Jackson,Indiana,671.0,11323
Lawrence,Indiana,736.0,10560
Montgomery,Indiana,570.0,8701
Ohio,Indiana,85.0,1301
Porter,Indiana,2137.0,42366
Starke,Indiana,407.0,5286
Sullivan,Indiana,365.0,5549
Warrick,Indiana,781.0,14771
Buchanan,Iowa,259.0,4878
Cedar,Iowa,170.0,4233
Jasper,Iowa,493.0,8752
Warren,Iowa,497.0,11686
Doniphan,Kansas,101.0,1590
Pottawatomie,Kansas,218.0,6163
Woodson,Kansas,nan,666
Martin,Kentucky,277.0,3495
McCracken,Kentucky,1122.0,15630
Menifee,Kentucky,143.0,1403
Muhlenberg,Kentucky,576.0,7652
Simpson,Kentucky,353.0,4491
Vernon,Louisiana,716.0,15404
Waldo,Maine,541.0,8711
Hillsdale,Michigan,653.0,9770
Isabella,Michigan,678.0,15196
Kalkaska,Michigan,298.0,3974
Lapeer,Michigan,1215.0,19189
Manistee,Michigan,419.0,4815
Choctaw,Mississippi,175.0,1787
Newton,Mississippi,383.0,5074
Noxubee,Mississippi,201.0,2512
Cape Girardeau,Missouri,1018.0,18623
Franklin,Missouri,1464.0,24253
Jefferson,Missouri,3395.0,58023
Pemiscot,Missouri,408.0,3902
Jefferson,Montana,151.0,2248
Saunders,Nebraska,260.0,4521
Cibola,New Mexico,430.0,7258
Curry,New Mexico,643.0,14394
Chemung,New York,1274.0,20673
Orleans,New York,570.0,10098
Montgomery,North Carolina,424.0,5992
Randolph,North Carolina,2370.0,33900
Transylvania,North Carolina,488.0,6362
Dunn,North Dakota,55.0,1004
Champaign,Ohio,607.0,8867
Crawford,Ohio,763.0,9489
Fairfield,Ohio,1789.0,37884
Highland,Ohio,721.0,10024
Mayes,Oklahoma,773.0,9553
Wagoner,Oklahoma,1015.0,20015
Clatsop,Oregon,576.0,9069
Armstrong,Pennsylvania,1110.0,14453
Bradford,Pennsylvania,857.0,13009
Carbon,Pennsylvania,1051.0,14296
Clearfield,Pennsylvania,1127.0,19503
Juniata,Pennsylvania,301.0,5547
Somerset,Pennsylvania,1127.0,17419
Chesterfield,South Carolina,954.0,10711
Brookings,South Dakota,203.0,7937
Claiborne,Tennessee,700.0,7597
DeKalb,Tennessee,412.0,4884
Grundy,Tennessee,338.0,3045
Hardin,Tennessee,614.0,5583
Lincoln,Tennessee,630.0,7705
Madison,Tennessee,1623.0,23518
Overton,Tennessee,498.0,4948
Chambers,Texas,493.0,10775
Comal,Texas,1563.0,31185
Falls,Texas,277.0,4380
Grayson,Texas,2102.0,30554
Hidalgo,Texas,6490.0,222503
Jefferson,Texas,3795.0,69823
Nueces,Texas,4683.0,97577
Parker,Texas,1676.0,30935
Victoria,Texas,1143.0,23668
Caledonia,Vermont,392.0,6743
Orleans,Vermont,399.0,5987
Chesapeake city,Virginia,2675.0,65515
Halifax,Virginia,673.0,7153
Berkeley,West Virginia,1837.0,30673
Harrison,West Virginia,1228.0,16609
Preston,West Virginia,525.0,8902
Wood,West Virginia,1570.0,19987
Sweetwater,Wyoming,532.0,12573
Blount,Alabama,1085.0,13939
Butler,Alabama,423.0,4825
Cherokee,Alabama,568.0,5446
Chilton,Alabama,829.0,11437
Clay,Alabama,275.0,2848
Cleburne,Alabama,305.0,3530
Colbert,Alabama,1044.0,13032
Dallas,Alabama,918.0,9129
Etowah,Alabama,2201.0,25037
Lawrence,Alabama,666.0,7974
Marshall,Alabama,1777.0,23252
Pickens,Alabama,327.0,5018
Pike,Alabama,521.0,7311
Russell,Alabama,1098.0,16355
Wilcox,Alabama,258.0,2464
Drew,Arkansas,321.0,4132
Inyo,California,284.0,4065
Sutter,California,1148.0,24925
Otero,Colorado,310.0,4120
Gadsden,Florida,784.0,11565
Decatur,Georgia,535.0,6596
Dodge,Georgia,378.0,5495
Jackson,Georgia,950.0,17662
Jones,Georgia,416.0,6923
Long,Georgia,175.0,5522
Taylor,Georgia,176.0,1666
Thomas,Georgia,751.0,10662
Ware,Georgia,705.0,9214
White,Georgia,423.0,5935
Wilkes,Georgia,208.0,1949
Fremont,Idaho,114.0,3029
Idaho,Idaho,240.0,2986
Jefferson,Idaho,238.0,7001
Nez Perce,Idaho,543.0,9736
Payette,Idaho,313.0,5090
Douglas,Illinois,246.0,4780
Marshall,Illinois,208.0,2435
Morgan,Illinois,519.0,8281
DeKalb,Indiana,574.0,10279
Jasper,Indiana,471.0,7749
Rush,Indiana,258.0,3757
Benton,Iowa,313.0,5645
Crawford,Kansas,559.0,8909
Neosho,Kansas,240.0,3482
Shawnee,Kansas,2632.0,43174
Grayson,Kentucky,545.0,6277
Laurel,Kentucky,1129.0,15264
McCreary,Kentucky,425.0,4869
Wayne,Kentucky,388.0,4786
Jackson,Louisiana,271.0,4019
Jefferson Davis,Louisiana,559.0,7660
Morehouse,Louisiana,590.0,5855
Union,Louisiana,439.0,5022
Winn,Louisiana,291.0,3800
Kent,Maryland,284.0,3632
Dukes,Massachusetts,183.0,3767
Iosco,Michigan,517.0,4503
Lenawee,Michigan,1354.0,22881
Marquette,Michigan,853.0,14961
Sanilac,Michigan,638.0,8549
Van Buren,Michigan,1106.0,16860
Goodhue,Minnesota,484.0,10503
Winona,Minnesota,463.0,10768
Calhoun,Mississippi,265.0,3320
Prentiss,Mississippi,513.0,6128
Cooper,Missouri,252.0,4601
McDonald,Missouri,394.0,5573
Montgomery,Missouri,239.0,2524
Newton,Missouri,927.0,13506
Platte,Missouri,938.0,26655
Ralls,Missouri,135.0,2164
Randolph,Missouri,420.0,6547
Shelby,Missouri,92.0,1317
Hill,Montana,218.0,3955
Dodge,Nebraska,474.0,8426
Lyon,Nevada,955.0,12352
Eddy,New Mexico,887.0,14837
Rio Arriba,New Mexico,739.0,8931
Chautauqua,New York,1904.0,28697
Franklin,New York,634.0,13076
Bertie,North Carolina,380.0,4667
Burke,North Carolina,1551.0,20849
Caldwell,North Carolina,1443.0,18827
Cleveland,North Carolina,1812.0,21714
Duplin,North Carolina,788.0,13820
Hertford,North Carolina,393.0,5478
Lenoir,North Carolina,1078.0,12812
McDowell,North Carolina,780.0,10789
Northampton,North Carolina,374.0,4020
Foster,North Dakota,nan,672
Stark,North Dakota,232.0,8942
Fayette,Ohio,549.0,6921
Lawrence,Ohio,1311.0,14797
Mercer,Ohio,454.0,8926
Pickaway,Ohio,925.0,15352
Seneca,Ohio,756.0,12742
Wayne,Ohio,1501.0,26550
Adair,Oklahoma,440.0,5356
Bryan,Oklahoma,817.0,11579
Carter,Oklahoma,869.0,12147
Creek,Oklahoma,1318.0,16909
Delaware,Oklahoma,806.0,8444
Osage,Oklahoma,735.0,10863
Pottawatomie,Oklahoma,1341.0,17992
Stephens,Oklahoma,768.0,10424
Lincoln,Oregon,865.0,9356
Greene,Pennsylvania,640.0,9126
Lawrence,Pennsylvania,1439.0,18768
Lycoming,Pennsylvania,1530.0,27769
Warren,Pennsylvania,587.0,8273
Bristol,Rhode Island,428.0,10164
Kent,Rhode Island,2042.0,40758
Newport,Rhode Island,906.0,19131
Providence,Rhode Island,6839.0,172593
Washington,Rhode Island,1314.0,23642
Marion,South Carolina,756.0,7242
Union,South Carolina,616.0,6190
Williamsburg,South Carolina,727.0,7378
Lincoln,South Dakota,344.0,16402
Meade,South Dakota,300.0,7217
Bedford,Tennessee,859.0,12185
Hawkins,Tennessee,1119.0,12767
Lewis,Tennessee,243.0,2643
White,Tennessee,567.0,6042
Atascosa,Texas,611.0,12378
Austin,Texas,379.0,6614
Blanco,Texas,171.0,2120
Burnet,Texas,631.0,9711
Coryell,Texas,750.0,25300
Eastland,Texas,320.0,3819
Erath,Texas,454.0,9229
Fayette,Texas,334.0,4935
Gaines,Texas,169.0,5251
Grimes,Texas,465.0,6781
Guadalupe,Texas,1653.0,41323
Hale,Texas,401.0,8684
Hardin,Texas,894.0,14049
Hopkins,Texas,580.0,8576
Hunt,Texas,1501.0,22117
Kaufman,Texas,1528.0,32303
Kendall,Texas,408.0,9059
Lamar,Texas,876.0,11588
Liberty,Texas,1475.0,21975
Limestone,Texas,390.0,5687
Llano,Texas,391.0,3235
Maverick,Texas,566.0,14401
Milam,Texas,411.0,5084
Orange,Texas,1599.0,20896
Robertson,Texas,298.0,3608
San Patricio,Texas,997.0,17251
Terry,Texas,195.0,3230
Tom Green,Texas,1482.0,31324
Walker,Texas,853.0,19820
Wharton,Texas,628.0,9671
Wilson,Texas,571.0,11342
Lamoille,Vermont,266.0,6419
Frederick,Virginia,966.0,20835
Fredericksburg city,Virginia,282.0,8298
Madison,Virginia,190.0,2922
Manassas city,Virginia,389.0,12438
Mathews,Virginia,136.0,1477
Nelson,Virginia,268.0,2930
Nottoway,Virginia,272.0,3852
Orange,Virginia,541.0,8228
Roanoke,Virginia,1246.0,21706
Shenandoah,Virginia,573.0,9455
Ferry,Washington,136.0,1492
Okanogan,Washington,623.0,9060
Logan,West Virginia,994.0,8350
Marion,West Virginia,934.0,13188
Ohio,West Virginia,744.0,9488
Raleigh,West Virginia,1663.0,18933
Grant,Wisconsin,476.0,10676
Iowa,Wisconsin,247.0,5336
Juneau,Wisconsin,407.0,6079
Monroe,Wisconsin,587.0,10736
Albany,Wyoming,263.0,9968
Bullock,Alabama,203.0,2719
Choctaw,Alabama,269.0,2772
Coosa,Alabama,217.0,2419
Crenshaw,Alabama,290.0,3309
DeKalb,Alabama,1302.0,17609
Lowndes,Alabama,249.0,2349
Marengo,Alabama,415.0,4549
La Paz,Arizona,505.0,3368
Mohave,Arizona,4801.0,39698
Chicot,Arkansas,230.0,2422
Howard,Arkansas,250.0,3082
Lonoke,Arkansas,1104.0,20305
Randolph,Arkansas,350.0,4248
Kit Carson,Colorado,83.0,2021
Rio Grande,Colorado,173.0,2437
Washington,Colorado,66.0,1121
Washington,Florida,524.0,6597
Calhoun,Georgia,117.0,2134
Franklin,Georgia,456.0,5077
Haralson,Georgia,602.0,7077
McDuffie,Georgia,409.0,5142
Toombs,Georgia,515.0,6842
Custer,Idaho,nan,655
Franklin,Illinois,740.0,9202
Tazewell,Illinois,1703.0,33679
Fountain,Indiana,252.0,3717
Marshall,Indiana,553.0,10417
Orange,Indiana,323.0,4384
Posey,Indiana,335.0,5897
Warren,Indiana,102.0,1797
Appanoose,Iowa,202.0,2619
Clayton,Iowa,210.0,3445
Des Moines,Iowa,545.0,8968
Mahaska,Iowa,264.0,5163
Monona,Iowa,145.0,1861
Page,Iowa,229.0,3629
Jefferson,Kansas,249.0,3990
Sumner,Kansas,340.0,5074
Boone,Kentucky,1433.0,34469
Hopkins,Kentucky,891.0,10905
Mason,Kentucky,316.0,3936
Mercer,Kentucky,403.0,4863
Union,Kentucky,275.0,3398
Webster,Kentucky,253.0,3255
East Feliciana,Louisiana,391.0,5041
LaSalle,Louisiana,258.0,3922
Madison,Louisiana,226.0,3413
Pointe Coupee,Louisiana,400.0,4932
Vermilion,Louisiana,850.0,14844
Franklin,Maine,429.0,6216
Gogebic,Michigan,202.0,3393
Ionia,Michigan,754.0,16579
Mecosta,Michigan,520.0,8632
Missaukee,Michigan,199.0,3161
Oceana,Michigan,365.0,5408
Ogemaw,Michigan,444.0,4013
Shiawassee,Michigan,969.0,15694
Kandiyohi,Minnesota,399.0,9861
